# Not yet referenced in source

# === game-logic ===
0040C460 FUN_0040c460

# === marni-dx11 ===

# === crt / seh-glue / d3d5-superseded / fmv-superseded / imports ===
004AA020 [crt-out-of-scope] __alloc_osfhnd
004AA170 [crt-out-of-scope] __set_osfhnd
004AA270 [crt-out-of-scope] __free_osfhnd
004AA390 [crt-out-of-scope] __get_osfhandle
004AA410 [crt-out-of-scope] __commit
004AA4F0 [crt-out-of-scope] __sopen
004AAA90 [crt-out-of-scope] _atol
004AABB0 [crt-out-of-scope] _wcstombs
004AAF10 [crt-out-of-scope] wcsncnt
004AAF80 [crt-out-of-scope] _getenv
004AB070 [crt-out-of-scope] __trandisp1
004AB0D7 [crt-out-of-scope] __trandisp2
004AB176 [crt-out-of-scope] FUN_004ab176
004AB233 [crt-out-of-scope] FUN_004ab233
004AB240 [crt-out-of-scope] __87except
004AB400 [crt-out-of-scope] _mktime
004AB420 [crt-out-of-scope] __make_time_t
004AB820 [crt-out-of-scope] _wcslen
004AB870 [crt-out-of-scope] ___addl
004AB8C0 [crt-out-of-scope] ___add_12
004AB970 [crt-out-of-scope] ___shl_12
004AB9F0 [crt-out-of-scope] ___shr_12
004ABA70 [crt-out-of-scope] ___mtold12
004ABBB0 [crt-out-of-scope] ___strgtold12
004AC7D0 [crt-out-of-scope] $I10_OUTPUT
004ACD10 [crt-out-of-scope] __fcloseall
004ACDD0 [crt-out-of-scope] __chsize
004AD0C0 [crt-out-of-scope] __mbsnbicoll
004AD130 [crt-out-of-scope] ___wtomb_environ
004AD200 [crt-out-of-scope] __raise_exc
004AD750 [crt-out-of-scope] __handle_exc
004ADAE0 [crt-out-of-scope] __set_errno
004ADB40 [crt-out-of-scope] __matherr
004ADB60 [crt-out-of-scope] __statfp
004ADB80 [crt-out-of-scope] __clrfp
004ADBA0 [crt-out-of-scope] __ctrlfp
004ADBE0 [crt-out-of-scope] FUN_004adbe0
004ADC60 [crt-out-of-scope] ___ld12mul
004AE090 [crt-out-of-scope] ___multtenpow12
004AE170 [crt-out-of-scope] __setmode
004AE2B0 [crt-out-of-scope] ___crtCompareStringA
004AE710 [crt-out-of-scope] _strncnt
004AE780 [crt-out-of-scope] ___crtsetenv
004AEAF0 [crt-out-of-scope] findenv
004AEB90 [crt-out-of-scope] copy_environ
004AEC90 [crt-out-of-scope] __set_exp
004AECE0 [crt-out-of-scope] __decomp
004AEE30 [crt-out-of-scope] __mbschr
004AEF20 [crt-out-of-scope] RtlUnwind
004AEF30 [crt-out-of-scope] __strcmpi
0049B5F0 [import-thunk] DirectDrawCreate
0049B5F6 [import-thunk] DirectDrawEnumerateA
0049B5FC [import-thunk] DirectSoundCreate
0049B602 [import-thunk] acmMetrics
